n_train,model_left,model_right,task_id,metric,mean_difference,standard_error,lower_95,upper_95,baseline_confidence,critical_95,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts,lower_90,upper_90,critical_90,sensitivity_confidence,year,problem,significant_95,significant_90
30,relnet,attn_relnet,bdb2023_sack,primary_loss,-6.135168247488193e-06,1.0383131544923658e-05,-0.00033374098062589647,0.00032147064413092007,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0002748272134227375,0.0002625568769277611,25.87774642098352,0.9,2023,Sack probability,False,False
30,relnet,set_transformer,bdb2023_sack,primary_loss,-5.27856540354777e-05,0.00013508627040635467,-0.004314991826245592,0.004209420518174637,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0035485139045675343,0.0034429425964965787,25.87774642098352,0.9,2023,Sack probability,False,False
30,attn_relnet,set_transformer,bdb2023_sack,primary_loss,-4.6650485787989515e-05,0.0001358419145546937,-0.0043326985417317864,0.004239397570155808,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0035619331039752635,0.003468632132399285,25.87774642098352,0.9,2023,Sack probability,False,False
40,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.0016979134669426992,7.042981595957825e-05,-0.003920096338581263,0.0005242694046958651,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.003520478384821203,0.0001246514509358049,25.87774642098352,0.9,2023,Sack probability,False,False
40,linear_structure,relnet,bdb2023_sack,primary_loss,-0.00022768137765519092,0.00010097771779189319,-0.003413703545071933,0.002958340789761551,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.002840757152843439,0.002385394397533057,25.87774642098352,0.9,2023,Sack probability,False,False
40,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-0.0001845726133192791,8.249056656658654e-05,-0.002787293088994467,0.0024181478623559087,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0023192425770526665,0.0019500973504141083,25.87774642098352,0.9,2023,Sack probability,False,False
40,linear_structure,set_transformer,bdb2023_sack,primary_loss,-0.0003215697411570524,0.00011755010913022646,-0.00403047960425188,0.0033873401219377754,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0033635016569879923,0.002720362174673888,25.87774642098352,0.9,2023,Sack probability,False,False
40,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0014702320892875085,0.00010902016965175451,-0.001969543385950153,0.004910007564525171,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0013509642157331979,0.0042914283943082145,25.87774642098352,0.9,2023,Sack probability,False,False
40,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.00151334085362342,9.743716568510399e-05,-0.0015609707528518265,0.004587652460098667,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0010081134119550583,0.004034795119201898,25.87774642098352,0.9,2023,Sack probability,False,False
40,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.001376343725785646,0.00012950930476196998,-0.0027098995057037215,0.005462586957275013,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.001975065222002487,0.004727752673573778,25.87774642098352,0.9,2023,Sack probability,False,False
40,relnet,attn_relnet,bdb2023_sack,primary_loss,4.310876433591182e-05,4.8398752278887804e-05,-0.0014839558297920785,0.0015701733584639022,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.001209341874229145,0.0012955594029009688,25.87774642098352,0.9,2023,Sack probability,False,False
40,relnet,set_transformer,bdb2023_sack,primary_loss,-9.388836350186148e-05,0.00012659219644560053,-0.00408809176715651,0.0039003150401527866,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.003369809121996443,0.0031820323949927204,25.87774642098352,0.9,2023,Sack probability,False,False
40,attn_relnet,set_transformer,bdb2023_sack,primary_loss,-0.0001369971278377733,0.0001154242282480864,-0.003778831761229504,0.003504837505553958,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.003123916037279476,0.0028499217816039296,25.87774642098352,0.9,2023,Sack probability,False,False
50,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.0015097635656855534,7.929587783645685e-05,-0.0040116860699392996,0.0009921589385681927,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.003561762184566671,0.0005422350531955641,25.87774642098352,0.9,2023,Sack probability,False,False
50,linear_structure,relnet,bdb2023_sack,primary_loss,-0.00026623734857789523,0.00010112401904162735,-0.003456875574219824,0.0029244008770640336,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0028830990704078368,0.0023506243732520464,25.87774642098352,0.9,2023,Sack probability,False,False
50,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-0.00027506521781101473,0.00010181950229224963,-0.0034876471464995525,0.0029375167108775233,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0029099244788406008,0.0023597940432185716,25.87774642098352,0.9,2023,Sack probability,False,False
50,linear_structure,set_transformer,bdb2023_sack,primary_loss,-0.00018351849904097911,9.412557768595824e-05,-0.0031533437593663366,0.002786306761284378,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0026192763301267916,0.002252239332044833,25.87774642098352,0.9,2023,Sack probability,False,False
50,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0012435262171076572,0.00010245221842302043,-0.0019890190031109237,0.004476071437326238,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0014077063115104816,0.003894758745725796,25.87774642098352,0.9,2023,Sack probability,False,False
50,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.0012346983478745384,0.0001027431593194962,-0.002007026562337534,0.004476423258086611,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.001424063075486094,0.003893459771235171,25.87774642098352,0.9,2023,Sack probability,False,False
50,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.0013262450666445733,9.939136102188454e-05,-0.0018097247927462002,0.004462214926035346,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0012457793703161803,0.003898269503605327,25.87774642098352,0.9,2023,Sack probability,False,False
50,relnet,attn_relnet,bdb2023_sack,primary_loss,-8.827869233119512e-06,5.208626697019727e-06,-0.00017316907718856195,0.0001555133387223229,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.00014361539010016098,0.00012595965163392193,25.87774642098352,0.9,2023,Sack probability,False,False
50,relnet,set_transformer,bdb2023_sack,primary_loss,8.271884953691612e-05,0.0001128479319098057,-0.0034778291651523284,0.0036432668642261603,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0028375313165574503,0.003002969015631282,25.87774642098352,0.9,2023,Sack probability,False,False
50,attn_relnet,set_transformer,bdb2023_sack,primary_loss,9.154671877003563e-05,0.00011313712325889132,-0.0034781257846575146,0.003661219222197586,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0028361870677231105,0.003019280505263182,25.87774642098352,0.9,2023,Sack probability,False,False
60,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.001392135149611705,6.902444165353007e-05,-0.0035699760239215586,0.0007857057246981485,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0031783321475717286,0.0003940618483483185,25.87774642098352,0.9,2023,Sack probability,False,False
60,linear_structure,relnet,bdb2023_sack,primary_loss,-0.0001082976564791207,5.3125803358048633e-05,-0.0017845089124058661,0.0015679135994476248,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.001483073724189738,0.0012664784112314967,25.87774642098352,0.9,2023,Sack probability,False,False
60,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-9.943062969154516e-05,5.2662583120743205e-05,-0.0017610264835600594,0.001562165224176969,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0014622196015641048,0.0012633583421810144,25.87774642098352,0.9,2023,Sack probability,False,False
60,linear_structure,set_transformer,bdb2023_sack,primary_loss,-3.325606735256108e-05,6.939272409781383e-05,-0.0022227168916574887,0.0021562047569523663,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0018289833850170596,0.0017624712503119377,25.87774642098352,0.9,2023,Sack probability,False,False
60,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0012838374931325846,7.071617912840463e-05,-0.0009473806332509212,0.0035150556195160903,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0005461378582131179,0.0031138128444782873,25.87774642098352,0.9,2023,Sack probability,False,False
60,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.00129270451992016,7.010085069200914e-05,-0.0009190989268541446,0.0035045079666944645,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0005213475181828795,0.0031067565580231997,25.87774642098352,0.9,2023,Sack probability,False,False
60,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.001358879082259144,8.248449953935678e-05,-0.00124364996818217,0.003961408132700458,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0007756338804820629,0.003493392045000351,25.87774642098352,0.9,2023,Sack probability,False,False
60,relnet,attn_relnet,bdb2023_sack,primary_loss,8.867026787575533e-06,8.257859427696673e-06,-0.00025168276347679863,0.0002694168170519497,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.00020482776546248705,0.00022256181903763814,25.87774642098352,0.9,2023,Sack probability,False,False
60,relnet,set_transformer,bdb2023_sack,primary_loss,7.504158912655962e-05,6.584205182463525e-05,-0.00200238936543133,0.0021524725436844493,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0016288023318286066,0.001778885510081726,25.87774642098352,0.9,2023,Sack probability,False,False
60,attn_relnet,set_transformer,bdb2023_sack,primary_loss,6.617456233898409e-05,6.496086062603427e-05,-0.00198345328125673,0.002115802405934698,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0016148661162303833,0.0017472152409083517,25.87774642098352,0.9,2023,Sack probability,False,False
10,linear_structure,boosted_structure,bdb2024_tackle,primary_loss,0.02149696508028581,0.0006217755621122534,0.019324430699212195,0.023669499461359423,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.019488387621388034,0.023505542539183584,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,linear_structure,relnet,bdb2024_tackle,primary_loss,0.008716030875550194,0.0008432055848576874,0.005769801986795822,0.011662259764304567,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.005992148120801304,0.011439913630299085,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,linear_structure,attn_relnet,bdb2024_tackle,primary_loss,0.008738398498440898,0.0007763432816833697,0.006025791934678687,0.011451005062203107,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.006230507048576514,0.011246289948305281,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,linear_structure,set_transformer,bdb2024_tackle,primary_loss,0.0002591268356685997,0.0008900922907754582,-0.0028509280167109794,0.0033691816880481785,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.0026162182575299978,0.003134471928867197,3.230389840466504,0.9,2024,Tackle candidate,False,False
10,boosted_structure,relnet,bdb2024_tackle,primary_loss,-0.012780934204735613,0.0007221305666380397,-0.015304117133179614,-0.010257751276291612,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.015113697450693457,-0.010448170958777769,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,boosted_structure,attn_relnet,bdb2024_tackle,primary_loss,-0.012758566581844911,0.0006762144952620518,-0.015121315022691354,-0.01039581814099847,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.014943003017315628,-0.010574130146374195,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,boosted_structure,set_transformer,bdb2024_tackle,primary_loss,-0.021237838244617203,0.0008288632951162592,-0.024133954006601652,-0.018341722482632754,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.023915389812296357,-0.01856028667693805,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,relnet,attn_relnet,bdb2024_tackle,primary_loss,2.2367622890700768e-05,0.00038031301648796054,-0.0013064769863812581,0.0013512122321626596,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.001206191681769177,0.0012509269275505785,3.230389840466504,0.9,2024,Tackle candidate,False,False
10,relnet,set_transformer,bdb2024_tackle,primary_loss,-0.008456904039881596,0.0009121864595678412,-0.011644157714871109,-0.0052696503648920826,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.01140362191148066,-0.005510186168282532,3.230389840466504,0.9,2024,Tackle candidate,True,True
10,attn_relnet,set_transformer,bdb2024_tackle,primary_loss,-0.008479271662772297,0.000853902191465992,-0.011462875364937501,-0.005495667960607093,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.01123770862683612,-0.005720834698708473,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,linear_structure,boosted_structure,bdb2024_tackle,primary_loss,0.023015020979106154,0.0005119883068275097,0.021226092196650056,0.024803949761562253,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.02136109915429292,0.02466894280391939,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,linear_structure,relnet,bdb2024_tackle,primary_loss,0.016252116674571094,0.0005657788302031641,0.014275239428826154,0.018228993920316034,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.01442443048953177,0.01807980285961042,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,linear_structure,attn_relnet,bdb2024_tackle,primary_loss,0.015787435469142175,0.0005914448113038541,0.0137208791980978,0.01785399174018655,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.013876838159509576,0.017698032778774773,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,linear_structure,set_transformer,bdb2024_tackle,primary_loss,0.006995171210047025,0.0008285707323651773,0.004100077686108067,0.009890264733985982,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.004318564734106665,0.009671777685987384,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,boosted_structure,relnet,bdb2024_tackle,primary_loss,-0.006762904304535065,0.0005398186239004011,-0.008649074478196116,-0.004876734130874013,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.00850672890287753,-0.0050190797061926,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,boosted_structure,attn_relnet,bdb2024_tackle,primary_loss,-0.007227585509963984,0.0005185163653173691,-0.009039323859690144,-0.0054158471602378236,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.00890259550860083,-0.005552575511327137,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,boosted_structure,set_transformer,bdb2024_tackle,primary_loss,-0.016019849769059135,0.0007713095312028974,-0.01871486799926346,-0.01332483153885481,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.01851148024251196,-0.013528219295606313,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,relnet,attn_relnet,bdb2024_tackle,primary_loss,-0.00046468120542892256,0.00026114073079134734,-0.0013771281565692528,0.0004477657457114077,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.0013082675691092893,0.0003789051582514443,3.230389840466504,0.9,2024,Tackle candidate,False,False
20,relnet,set_transformer,bdb2024_tackle,primary_loss,-0.009256945464524071,0.0008050978277041503,-0.012070022750599796,-0.0064438681784483465,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.01185772530772121,-0.006656165621326932,3.230389840466504,0.9,2024,Tackle candidate,True,True
20,attn_relnet,set_transformer,bdb2024_tackle,primary_loss,-0.008792264259095146,0.0007729097225497067,-0.011492873688003759,-0.0060916548301865325,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.011289063974417504,-0.006295464543772789,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,linear_structure,boosted_structure,bdb2024_tackle,primary_loss,0.024852518722882036,0.000424402026797872,0.023369623525966526,0.026335413919797546,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.023481534727240797,0.026223502718523275,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,linear_structure,relnet,bdb2024_tackle,primary_loss,0.021244497272015127,0.00045117717406292,0.019668047533016916,0.022820947011013337,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.01978701911267188,0.022701975431358372,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,linear_structure,attn_relnet,bdb2024_tackle,primary_loss,0.021229364424358906,0.00047169719686422293,0.019581216056863946,0.022877512791853866,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.019705598591832192,0.02275313025688562,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,linear_structure,set_transformer,bdb2024_tackle,primary_loss,0.012796038530349019,0.0008012328378784883,0.00999646583305164,0.015595611227646399,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.010207744111018205,0.015384332949679834,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,boosted_structure,relnet,bdb2024_tackle,primary_loss,-0.0036080214508669045,0.00037166525174346914,-0.0049066500668260675,-0.0023093928349077414,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.004808645104153433,-0.0024073977975803762,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,boosted_structure,attn_relnet,bdb2024_tackle,primary_loss,-0.003623154298523119,0.00039368390187846517,-0.00499871786876161,-0.0022475907282846277,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.0048949067755065245,-0.002351401821539713,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,boosted_structure,set_transformer,bdb2024_tackle,primary_loss,-0.012056480192533008,0.0007990128428320105,-0.014848296046592772,-0.009264664338473245,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.014637603162419795,-0.009475357222646221,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,relnet,attn_relnet,bdb2024_tackle,primary_loss,-1.5132847656214033e-05,0.00020376023885498293,-0.0007270876933957165,0.0006968219980832884,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.0006733578531443791,0.000643092157831951,3.230389840466504,0.9,2024,Tackle candidate,False,False
30,relnet,set_transformer,bdb2024_tackle,primary_loss,-0.008448458741666097,0.0007564720288260372,-0.011091633531878212,-0.005805283951453983,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.010892158298182813,-0.006004759185149382,3.230389840466504,0.9,2024,Tackle candidate,True,True
30,attn_relnet,set_transformer,bdb2024_tackle,primary_loss,-0.008433325894009887,0.0007435413600959687,-0.01103131987606847,-0.0058353319119513036,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.010835254349630551,-0.006031397438389223,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,linear_structure,boosted_structure,bdb2024_tackle,primary_loss,0.026200316748081806,0.00038050962233569205,0.024870785181988538,0.027529848314175074,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.02497112232988884,0.027429511166274772,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,linear_structure,relnet,bdb2024_tackle,primary_loss,0.023817517766231977,0.0005344885064078927,0.021949971456571463,0.02568506407589249,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.022090911525285806,0.02554412400717815,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,linear_structure,attn_relnet,bdb2024_tackle,primary_loss,0.023536695069745473,0.0004926998389886948,0.021815161762588693,0.025258228376902253,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.021945082515476912,0.025128307624014034,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,linear_structure,set_transformer,bdb2024_tackle,primary_loss,0.017776144976528397,0.0004785804889330599,0.016103945826748397,0.019448344126308397,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,0.01623014342723355,0.019322146525823244,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,boosted_structure,relnet,bdb2024_tackle,primary_loss,-0.0023827989818498035,0.0004163189804437412,-0.0038374513574352094,-0.0009281466062643973,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.0037276715866686383,-0.0010379263770309687,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,boosted_structure,attn_relnet,bdb2024_tackle,primary_loss,-0.0026636216783363243,0.00040230998969555744,-0.0040693255009403625,-0.001257917855732286,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.003963239781767037,-0.0013640035749056115,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,boosted_structure,set_transformer,bdb2024_tackle,primary_loss,-0.008424171771553402,0.0004112643556464856,-0.00986116287702044,-0.006987180666086365,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.009752715967779813,-0.007095627575326992,3.230389840466504,0.9,2024,Tackle candidate,True,True
40,relnet,attn_relnet,bdb2024_tackle,primary_loss,-0.0002808226964865205,0.00028992873097034925,-0.0012938572614899116,0.0007322118685168707,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.001217405523472483,0.000655760130499442,3.230389840466504,0.9,2024,Tackle candidate,False,False
40,relnet,set_transformer,bdb2024_tackle,primary_loss,-0.006041372789703593,0.0004916802520008032,-0.007759343577004871,-0.004323402002402315,0.95,3.4940813268588866,10000,complete_repeat_5x6_vector,9c11ed27a3943f37582fa4341b969071cf379164a6b71636cbd7c1c2a3e6b236,60,-0.007629691680524998,-0.004453053898882188,3.230389840466504,0.9,2024,Tackle candidate,True,True
